# Net 0, Net 1, Net 2, Net 3, Net 4, Net 5, Net 6, Net 7, Net 8, Net 9, Net 10, Net 11, Net 12, Net 13, Net 14, Net 15, Net 16, Net 17, Net 18, Net 19, 
2.159793663024902344e+01,1.316469311714172363e-01,3.006125092506408691e-01,9.895396232604980469e-02,4.635840654373168945e-02,4.869505763053894043e-02,7.376533508300781250e+01,1.812566220760345459e-01,8.288830518722534180e-02,1.064806729555130005e-01,6.896284222602844238e-02,9.055639648437500000e+02,2.719669580459594727e+00,1.703506946563720703e+00,3.062854111194610596e-01,1.270221024751663208e-01,7.412041723728179932e-02,9.790930175781250000e+01,2.243521213531494141e-01,6.433669328689575195e-01
4.757234096527099609e+00,7.998128235340118408e-02,1.712210327386856079e-01,5.648456513881683350e-02,4.652866721153259277e-02,3.190071135759353638e-02,5.539465904235839844e+00,9.848113358020782471e-02,4.989305138587951660e-02,5.633406341075897217e-02,4.288169741630554199e-02,2.206010437011718750e+02,7.760146260261535645e-01,5.170071125030517578e-01,2.223106324672698975e-01,7.039914280176162720e-02,4.662868380546569824e-02,3.480525207519531250e+01,9.193338453769683838e-02,5.912202000617980957e-01
1.804880380630493164e+00,7.587304711341857910e-02,1.213971450924873352e-01,4.674031585454940796e-02,3.935531526803970337e-02,3.267388418316841125e-02,8.128823041915893555e-01,1.173672378063201904e-01,5.059206858277320862e-02,4.650644958019256592e-02,2.949316427111625671e-02,7.866473388671875000e+01,3.659641742706298828e-01,2.266033440828323364e-01,1.532948017120361328e-01,6.060850247740745544e-02,3.775688260793685913e-02,1.416613769531250000e+01,6.305634230375289917e-02,4.024927914142608643e-01
1.079175829887390137e+00,6.806461513042449951e-02,1.086067780852317810e-01,4.443179816007614136e-02,3.515255823731422424e-02,2.654936723411083221e-02,1.508409231901168823e-01,1.054067090153694153e-01,3.173879534006118774e-02,5.869889631867408752e-02,2.327112480998039246e-02,3.017925834655761719e+01,2.163074314594268799e-01,2.127002775669097900e-01,1.353816688060760498e-01,4.757118970155715942e-02,4.028060659766197205e-02,8.858408927917480469e+00,5.632529407739639282e-02,1.878635138273239136e-01
4.446589350700378418e-01,6.773654371500015259e-02,6.856662780046463013e-02,2.986882999539375305e-02,3.156122565269470215e-02,2.336667850613594055e-02,4.989498108625411987e-02,9.614678472280502319e-02,2.985767275094985962e-02,4.221476614475250244e-02,3.503803536295890808e-02,1.225561332702636719e+01,1.295421421527862549e-01,1.238125711679458618e-01,9.675201028585433960e-02,3.833812475204467773e-02,5.995388329029083252e-02,4.752098560333251953e+00,4.335908591747283936e-02,1.851935684680938721e-01
2.207768112421035767e-01,5.530058592557907104e-02,5.583725869655609131e-02,4.622453823685646057e-02,2.889134176075458527e-02,2.442543208599090576e-02,3.632704541087150574e-02,6.302145868539810181e-02,3.706372156739234924e-02,4.096604138612747192e-02,3.546718508005142212e-02,8.257145881652832031e+00,7.513374090194702148e-02,1.007273644208908081e-01,1.055107116699218750e-01,3.800717368721961975e-02,5.199017003178596497e-02,3.588996171951293945e+00,4.517848789691925049e-02,1.538371592760086060e-01
1.150744259357452393e-01,4.097467660903930664e-02,4.650627821683883667e-02,3.393694758415222168e-02,2.435695752501487732e-02,2.692152559757232666e-02,2.815155684947967529e-02,6.239671260118484497e-02,4.145669192075729370e-02,3.344538807868957520e-02,2.868785522878170013e-02,3.878369331359863281e+00,8.298297226428985596e-02,7.368931919336318970e-02,6.200233846902847290e-02,3.547978401184082031e-02,4.449274763464927673e-02,2.873738765716552734e+00,3.080678731203079224e-02,1.318431347608566284e-01
7.844179123640060425e-02,4.229027032852172852e-02,6.516326218843460083e-02,3.842934221029281616e-02,2.231362275779247284e-02,1.789420098066329956e-02,3.454424813389778137e-02,5.461568757891654968e-02,3.603214025497436523e-02,3.802171349525451660e-02,2.609682641923427582e-02,2.316453218460083008e+00,6.585779786109924316e-02,6.074098125100135803e-02,7.285878062248229980e-02,3.606406599283218384e-02,3.775296360254287720e-02,1.653263568878173828e+00,3.644685447216033936e-02,1.241541355848312378e-01
5.676804482936859131e-02,3.631983324885368347e-02,3.919718042016029358e-02,3.323687240481376648e-02,3.080633655190467834e-02,1.944483816623687744e-02,2.831394970417022705e-02,3.491790965199470520e-02,3.528436645865440369e-02,2.375844679772853851e-02,2.362293750047683716e-02,1.012724399566650391e+00,6.724594533443450928e-02,5.507352575659751892e-02,5.890256166458129883e-02,3.419604897499084473e-02,3.999943286180496216e-02,9.659488797187805176e-01,3.580849617719650269e-02,1.163277477025985718e-01
4.560437798500061035e-02,2.951989322900772095e-02,3.478117287158966064e-02,3.528062626719474792e-02,3.032245673239231110e-02,2.536935172975063324e-02,2.791231870651245117e-02,4.796774685382843018e-02,3.142276778817176819e-02,3.750067576766014099e-02,3.734562546014785767e-02,6.520277261734008789e-01,7.028003036975860596e-02,6.881922483444213867e-02,5.227586254477500916e-02,3.564254567027091980e-02,3.508820384740829468e-02,6.361579298973083496e-01,3.185956180095672607e-02,8.868342638015747070e-02
