# Net 0, Net 1, Net 2, Net 3, Net 4, Net 5, Net 6, Net 7, Net 8, Net 9, Net 10, Net 11, Net 12, Net 13, Net 14, Net 15, Net 16, Net 17, Net 18, Net 19, 
2.617594897747039795e-01,1.308543235063552856e-01,2.569619417190551758e+00,1.693045198917388916e-01,1.254543066024780273e-01,2.317313104867935181e-01,8.967214077711105347e-02,2.451232969760894775e-01,4.110788106918334961e-01,5.213277935981750488e-01,8.323477208614349365e-02,9.904627501964569092e-02,1.260334253311157227e-01,2.498149722814559937e-01,2.014374434947967529e-01,5.154050588607788086e-01,1.833946943283081055e+00,2.614560723304748535e-01,2.232679426670074463e-01,2.119859218597412109e+00
1.464384198188781738e-01,7.464823126792907715e-02,4.526817798614501953e-01,9.272639453411102295e-02,4.128669202327728271e-02,8.752351999282836914e-02,5.809837952256202698e-02,1.337696313858032227e-01,1.577832400798797607e-01,1.594952642917633057e-01,6.014341115951538086e-02,6.195930019021034241e-02,6.198626384139060974e-02,1.177193522453308105e-01,8.119355887174606323e-02,2.166057825088500977e-01,4.871451258659362793e-01,1.045289635658264160e-01,1.143492236733436584e-01,6.221613287925720215e-01
9.556418657302856445e-02,4.854025691747665405e-02,1.690078824758529663e-01,7.551272958517074585e-02,3.387158736586570740e-02,5.499544739723205566e-02,4.651581496000289917e-02,8.071543276309967041e-02,9.516596794128417969e-02,6.322607398033142090e-02,5.618127062916755676e-02,5.631319433450698853e-02,5.039094015955924988e-02,7.546070218086242676e-02,6.098856776952743530e-02,1.347050368785858154e-01,3.026036918163299561e-01,7.563640922307968140e-02,7.830044627189636230e-02,3.198784887790679932e-01
7.508134841918945312e-02,3.232198208570480347e-02,8.190134167671203613e-02,6.345356255769729614e-02,2.665868960320949554e-02,4.730768874287605286e-02,4.705895483493804932e-02,5.953641980886459351e-02,6.321077048778533936e-02,4.534962773323059082e-02,4.714221134781837463e-02,5.150417983531951904e-02,4.768343269824981689e-02,5.489332228899002075e-02,4.453075304627418518e-02,6.247112154960632324e-02,1.638797223567962646e-01,5.129906907677650452e-02,6.784478574991226196e-02,1.932690888643264771e-01
5.214834213256835938e-02,3.047511354088783264e-02,8.409748971462249756e-02,5.459252744913101196e-02,2.670302987098693848e-02,3.410110995173454285e-02,4.457829147577285767e-02,5.987820029258728027e-02,4.943879321217536926e-02,5.789454281330108643e-02,4.079149290919303894e-02,4.147265106439590454e-02,4.382688924670219421e-02,5.513415485620498657e-02,4.018166661262512207e-02,5.021352320909500122e-02,1.427625417709350586e-01,5.531369894742965698e-02,4.839900135993957520e-02,1.267977356910705566e-01
4.109431058168411255e-02,2.201621420681476593e-02,6.900499761104583740e-02,6.466829031705856323e-02,2.428494766354560852e-02,3.212067857384681702e-02,4.709447920322418213e-02,6.701859831809997559e-02,4.522732645273208618e-02,3.702243417501449585e-02,3.589912503957748413e-02,2.909380570054054260e-02,3.951840102672576904e-02,4.004789143800735474e-02,3.827486187219619751e-02,3.329500555992126465e-02,7.111236453056335449e-02,4.926472902297973633e-02,4.236307740211486816e-02,9.050762653350830078e-02
3.767087310552597046e-02,2.571028470993041992e-02,5.090555921196937561e-02,4.851793870329856873e-02,1.552141830325126648e-02,3.132551535964012146e-02,3.268928080797195435e-02,5.182921141386032104e-02,3.515999019145965576e-02,3.871972858905792236e-02,3.250888735055923462e-02,3.234811872243881226e-02,3.714211657643318176e-02,3.707350045442581177e-02,2.951296605169773102e-02,3.091537021100521088e-02,4.750276356935501099e-02,4.302290081977844238e-02,3.844411671161651611e-02,7.341207563877105713e-02
3.727053478360176086e-02,2.098816633224487305e-02,4.476355761289596558e-02,4.472531005740165710e-02,1.638057827949523926e-02,3.428412973880767822e-02,3.414146229624748230e-02,5.010831728577613831e-02,3.363943099975585938e-02,3.683825954794883728e-02,3.003202006220817566e-02,2.608591690659523010e-02,3.359862044453620911e-02,3.257102519273757935e-02,2.401823922991752625e-02,3.624092042446136475e-02,4.033652320504188538e-02,4.286719486117362976e-02,3.479497134685516357e-02,6.368854641914367676e-02
3.111611679196357727e-02,2.084542438387870789e-02,4.837988689541816711e-02,4.918990284204483032e-02,1.378070004284381866e-02,3.006926178932189941e-02,3.407778590917587280e-02,4.027520492672920227e-02,3.227788954973220825e-02,3.569038584828376770e-02,3.368043899536132812e-02,2.742390707135200500e-02,4.174553230404853821e-02,2.834008261561393738e-02,2.670233696699142456e-02,1.962728053331375122e-02,4.427472129464149475e-02,3.522835299372673035e-02,3.160614892840385437e-02,5.409044772386550903e-02
3.199024498462677002e-02,1.991927810013294220e-02,2.996772900223731995e-02,3.798759728670120239e-02,1.328776311129331589e-02,2.818288095295429230e-02,3.061844408512115479e-02,4.160994291305541992e-02,2.830144204199314117e-02,2.812588587403297424e-02,2.758087590336799622e-02,2.307224646210670471e-02,2.526733651757240295e-02,2.537923678755760193e-02,2.907416597008705139e-02,2.792155556380748749e-02,2.884931862354278564e-02,3.526049852371215820e-02,2.959489449858665466e-02,4.832691699266433716e-02
