# Net 0, Net 1, Net 2, Net 3, Net 4, Net 5, Net 6, Net 7, Net 8, Net 9, Net 10, Net 11, Net 12, Net 13, Net 14, Net 15, Net 16, Net 17, Net 18, Net 19, 
3.893022239208221436e-02,3.211751580238342285e-01,1.643844842910766602e-01,6.411371231079101562e-01,6.254784584045410156e+00,2.365030646324157715e-01,2.456482052803039551e-01,1.204916089773178101e-01,2.748200297355651855e-01,2.985674142837524414e-01,4.331581667065620422e-02,7.529054582118988037e-02,2.141093492507934570e+00,1.441938579082489014e-01,9.740588068962097168e-02,1.558788418769836426e-01,1.513874828815460205e-01,1.247665286064147949e+00,9.915845394134521484e-01,1.973396539688110352e-01
2.773282490670681000e-02,2.132459729909896851e-01,1.158158555626869202e-01,2.688095867633819580e-01,2.866282939910888672e+00,1.551789343357086182e-01,1.386777013540267944e-01,8.028793334960937500e-02,1.220417842268943787e-01,1.526157259941101074e-01,2.778463996946811676e-02,6.247237324714660645e-02,7.396298646926879883e-01,1.088177412748336792e-01,6.456914544105529785e-02,1.097442656755447388e-01,1.108727753162384033e-01,6.242666244506835938e-01,3.621709644794464111e-01,1.835337430238723755e-01
2.398701943457126617e-02,1.660374701023101807e-01,9.530132263898849487e-02,1.509757936000823975e-01,1.549509167671203613e+00,8.949652314186096191e-02,5.900740250945091248e-02,5.980735272169113159e-02,8.609189093112945557e-02,1.034349203109741211e-01,1.818629540503025055e-02,5.763523280620574951e-02,4.792821407318115234e-01,1.142668575048446655e-01,5.234383419156074524e-02,8.356659859418869019e-02,9.242010116577148438e-02,3.893021941184997559e-01,1.957002282142639160e-01,1.516750752925872803e-01
1.810091361403465271e-02,1.369465440511703491e-01,9.838227927684783936e-02,9.371238946914672852e-02,8.696312904357910156e-01,6.043830513954162598e-02,4.647949337959289551e-02,4.470398277044296265e-02,7.077306509017944336e-02,8.293183147907257080e-02,2.289265394210815430e-02,5.172697082161903381e-02,2.192389369010925293e-01,8.878374099731445312e-02,3.560494631528854370e-02,7.310488075017929077e-02,7.571542263031005859e-02,2.999773621559143066e-01,9.557212889194488525e-02,1.525645405054092407e-01
1.315596885979175568e-02,1.079057157039642334e-01,7.249872386455535889e-02,7.746118307113647461e-02,7.183073759078979492e-01,4.396641999483108521e-02,4.536332935094833374e-02,3.340421617031097412e-02,5.030741915106773376e-02,5.877650156617164612e-02,2.220191992819309235e-02,4.186069965362548828e-02,1.661657989025115967e-01,6.058904528617858887e-02,3.707874566316604614e-02,5.885568261146545410e-02,6.624794751405715942e-02,1.864858120679855347e-01,7.474314421415328979e-02,9.602226316928863525e-02
1.472036354243755341e-02,9.360177069902420044e-02,7.754109799861907959e-02,4.567074775695800781e-02,5.174200534820556641e-01,3.974772244691848755e-02,3.406922146677970886e-02,4.454188048839569092e-02,4.077412933111190796e-02,4.350403696298599243e-02,1.928285509347915649e-02,4.816771671175956726e-02,1.215630024671554565e-01,7.419729232788085938e-02,2.815788611769676208e-02,5.445691198110580444e-02,5.391776561737060547e-02,1.514497846364974976e-01,5.537990108132362366e-02,9.310474246740341187e-02
1.411221362650394440e-02,9.775099158287048340e-02,7.159452885389328003e-02,4.075481370091438293e-02,3.877939581871032715e-01,3.411499783396720886e-02,3.279267251491546631e-02,2.935010567307472229e-02,3.710524737834930420e-02,3.375875949859619141e-02,1.858571171760559082e-02,4.181753844022750854e-02,1.033458784222602844e-01,6.563778221607208252e-02,3.018735721707344055e-02,4.737130552530288696e-02,4.419231414794921875e-02,1.256140321493148804e-01,4.818144068121910095e-02,8.059648424386978149e-02
1.065802387893199921e-02,1.001063510775566101e-01,6.862641870975494385e-02,3.967837989330291748e-02,2.741420269012451172e-01,3.767359629273414612e-02,2.834037132561206818e-02,2.535829506814479828e-02,3.089658170938491821e-02,2.917276136577129364e-02,2.110146358609199524e-02,4.345658048987388611e-02,6.998226046562194824e-02,5.540813505649566650e-02,2.837664075195789337e-02,4.187945649027824402e-02,4.433178901672363281e-02,9.590852260589599609e-02,4.099277406930923462e-02,8.587012439966201782e-02
1.301105041056871414e-02,7.446669787168502808e-02,7.090608775615692139e-02,2.735198289155960083e-02,2.003112435340881348e-01,2.884005010128021240e-02,2.394941821694374084e-02,2.566801384091377258e-02,3.015294671058654785e-02,2.850109152495861053e-02,1.790972612798213959e-02,4.368703812360763550e-02,6.753756105899810791e-02,6.179667636752128601e-02,2.561214752495288849e-02,3.634174168109893799e-02,3.743335604667663574e-02,9.161943197250366211e-02,3.971272706985473633e-02,7.356005162000656128e-02
1.159132644534111023e-02,7.320313155651092529e-02,6.244987994432449341e-02,2.625029161572456360e-02,1.750504970550537109e-01,2.814424782991409302e-02,2.531718276441097260e-02,2.713388204574584961e-02,2.634086832404136658e-02,2.603727579116821289e-02,1.424727123230695724e-02,2.835489809513092041e-02,6.366464495658874512e-02,4.057408124208450317e-02,2.723686024546623230e-02,3.243496268987655640e-02,3.283990547060966492e-02,6.274878233671188354e-02,3.338894993066787720e-02,7.115532457828521729e-02
