# 5 MBONs, 6 MBONs, 7 MBONs, 8 MBONs, 9 MBONs, 10 MBONs, 
1.921594515442848206e-02,5.734152719378471375e-02,1.550128404051065445e-02,1.406370941549539566e-02,2.671258337795734406e-02,1.413868181407451630e-02
1.797537691891193390e-02,5.389525741338729858e-02,2.130150236189365387e-02,1.615405827760696411e-02,2.854603528976440430e-02,1.530862692743539810e-02
1.407843269407749176e-02,5.063042789697647095e-02,1.376624777913093567e-02,1.697087474167346954e-02,2.952172793447971344e-02,1.385983452200889587e-02
1.717927306890487671e-02,6.077004596590995789e-02,1.836702786386013031e-02,1.410871651023626328e-02,2.314752899110317230e-02,1.396304555237293243e-02
1.857351884245872498e-02,6.146320328116416931e-02,1.494081132113933563e-02,1.394704449921846390e-02,2.474672719836235046e-02,1.491832267493009567e-02
1.543799694627523422e-02,5.715895071625709534e-02,1.485974248498678207e-02,1.229596603661775589e-02,2.404877357184886932e-02,1.456355769187211990e-02
1.605052873492240906e-02,5.071460455656051636e-02,1.688509434461593628e-02,1.819009147584438324e-02,2.228555642068386078e-02,1.299772877246141434e-02
1.493158284574747086e-02,4.155502840876579285e-02,1.445149444043636322e-02,1.397365890443325043e-02,2.442961744964122772e-02,1.444362569600343704e-02
1.773286424577236176e-02,5.781802162528038025e-02,1.718409918248653412e-02,1.698492839932441711e-02,2.539558522403240204e-02,1.374059356749057770e-02
1.594811864197254181e-02,5.072577297687530518e-02,1.812888868153095245e-02,1.461999677121639252e-02,2.693462930619716644e-02,1.089503522962331772e-02
1.791469193994998932e-02,5.021924525499343872e-02,1.218849327415227890e-02,1.248158421367406845e-02,2.999804727733135223e-02,1.278360281139612198e-02
1.363204419612884521e-02,5.266129225492477417e-02,1.464768592268228531e-02,1.446333434432744980e-02,2.611448243260383606e-02,1.404632814228534698e-02
1.574835181236267090e-02,4.468690976500511169e-02,1.484578475356101990e-02,1.375317480415105820e-02,2.445867843925952911e-02,1.187091041356325150e-02
1.689095422625541687e-02,4.487947747111320496e-02,1.378368213772773743e-02,1.205515675246715546e-02,2.212654985487461090e-02,1.160692889243364334e-02
1.207184791564941406e-02,4.701281711459159851e-02,1.231672335416078568e-02,1.748230680823326111e-02,2.777056768536567688e-02,1.072889473289251328e-02
1.512500550597906113e-02,4.301213473081588745e-02,1.257288176566362381e-02,1.219892967492341995e-02,2.268046885728836060e-02,1.164690218865871429e-02
1.723190583288669586e-02,3.294837102293968201e-02,1.483302004635334015e-02,1.573102548718452454e-02,2.355335839092731476e-02,1.312071550637483597e-02
1.597717776894569397e-02,4.208808764815330505e-02,1.321963686496019363e-02,1.060256082564592361e-02,2.134473994374275208e-02,1.405512727797031403e-02
1.768914051353931427e-02,4.610875993967056274e-02,1.278567686676979065e-02,1.205251272767782211e-02,2.859407663345336914e-02,1.037305034697055817e-02
1.745156385004520416e-02,3.756941482424736023e-02,1.453305594623088837e-02,1.209440454840660095e-02,2.634875662624835968e-02,1.122041512280702591e-02
1.209032256156206131e-02,3.479793295264244080e-02,1.123699173331260681e-02,1.062563154846429825e-02,1.975063607096672058e-02,9.449270553886890411e-03
1.352256350219249725e-02,4.372127726674079895e-02,1.362940855324268341e-02,1.323432847857475281e-02,2.690299414098262787e-02,1.128688827157020569e-02
1.906174607574939728e-02,3.569852933287620544e-02,1.239331159740686417e-02,1.008607074618339539e-02,2.413227409124374390e-02,1.124696992337703705e-02
2.022287622094154358e-02,3.288568556308746338e-02,1.191006787121295929e-02,1.311140134930610657e-02,1.897824928164482117e-02,1.294213160872459412e-02
1.655276492238044739e-02,3.349202871322631836e-02,1.254813652485609055e-02,1.019704155623912811e-02,2.297641523182392120e-02,1.017404440790414810e-02
1.976272091269493103e-02,3.764488920569419861e-02,1.230689231306314468e-02,1.159990858286619186e-02,2.406394481658935547e-02,9.078407660126686096e-03
1.594896428287029266e-02,3.038368001580238342e-02,1.157000102102756500e-02,1.009183190762996674e-02,1.999972201883792877e-02,8.988509885966777802e-03
1.194021478295326233e-02,3.106836602091789246e-02,1.238171756267547607e-02,1.148159988224506378e-02,2.334635704755783081e-02,1.025272626429796219e-02
1.449973043054342270e-02,2.599128521978855133e-02,9.670022875070571899e-03,1.182735431939363480e-02,2.606938034296035767e-02,9.841353632509708405e-03
1.587007753551006317e-02,3.164306655526161194e-02,1.013178005814552307e-02,9.720250964164733887e-03,2.660417743027210236e-02,1.008335128426551819e-02
1.370303146541118622e-02,2.865340374410152435e-02,1.102947536855936050e-02,1.101165078580379486e-02,2.763614058494567871e-02,9.552659466862678528e-03
1.467548310756683350e-02,2.917926944792270660e-02,1.323810592293739319e-02,1.025202218443155289e-02,2.828701958060264587e-02,8.662066422402858734e-03
1.485354825854301453e-02,2.978983893990516663e-02,8.473345078527927399e-03,1.238020136952400208e-02,2.574138157069683075e-02,8.559954352676868439e-03
1.705792173743247986e-02,2.740141376852989197e-02,1.313161011785268784e-02,1.129663921892642975e-02,2.783448435366153717e-02,9.592717513442039490e-03
1.223848666995763779e-02,2.840464562177658081e-02,1.086358819156885147e-02,1.057888101786375046e-02,2.664783969521522522e-02,9.159162640571594238e-03
1.559532526880502701e-02,3.138663619756698608e-02,1.051749568432569504e-02,1.103793736547231674e-02,2.315149083733558655e-02,9.420527145266532898e-03
1.230950653553009033e-02,2.840617299079895020e-02,1.203875150531530380e-02,1.051628869026899338e-02,2.290833555161952972e-02,7.941403426229953766e-03
1.071205642074346542e-02,2.795416861772537231e-02,1.192936673760414124e-02,1.175822410732507706e-02,2.672410570085048676e-02,8.077993988990783691e-03
1.213010586798191071e-02,2.366497367620468140e-02,1.116899028420448303e-02,1.075613591820001602e-02,2.307087182998657227e-02,9.311909787356853485e-03
1.466175634413957596e-02,2.465094812214374542e-02,9.828620590269565582e-03,1.047769282013177872e-02,2.617654390633106232e-02,9.184804745018482208e-03
1.074817776679992676e-02,2.394607476890087128e-02,1.029116753488779068e-02,9.342202916741371155e-03,2.352580428123474121e-02,9.032275527715682983e-03
1.132904551923274994e-02,2.109731920063495636e-02,1.092069409787654877e-02,1.245681662112474442e-02,2.102155610918998718e-02,8.574661798775196075e-03
1.196921057999134064e-02,2.350385300815105438e-02,1.146438904106616974e-02,9.345863014459609985e-03,2.485106512904167175e-02,8.099714294075965881e-03
1.086489390581846237e-02,2.747796848416328430e-02,8.886202238500118256e-03,1.091146469116210938e-02,2.932521328330039978e-02,7.099202834069728851e-03
1.288480777293443680e-02,2.498983964323997498e-02,9.670068509876728058e-03,1.075081154704093933e-02,2.382028289139270782e-02,7.452805992215871811e-03
1.560251042246818542e-02,2.130394615232944489e-02,7.409503683447837830e-03,1.049064006656408310e-02,2.344930917024612427e-02,8.517166599631309509e-03
1.485436875373125076e-02,2.071487903594970703e-02,8.975568227469921112e-03,1.006156299263238907e-02,1.746893487870693207e-02,7.337310817092657089e-03
1.521518826484680176e-02,2.155095338821411133e-02,9.096810594201087952e-03,1.075201388448476791e-02,2.075035125017166138e-02,6.755922455340623856e-03
1.078003365546464920e-02,2.343538403511047363e-02,7.475299295037984848e-03,1.082754600793123245e-02,2.355596236884593964e-02,7.514166180044412613e-03
9.302842430770397186e-03,1.877560280263423920e-02,7.511941716074943542e-03,1.027820631861686707e-02,1.701950095593929291e-02,7.052914239466190338e-03
1.369374617934226990e-02,2.255877107381820679e-02,8.312273770570755005e-03,1.110103726387023926e-02,2.311808802187442780e-02,8.028545416891574860e-03
1.448492705821990967e-02,1.962462253868579865e-02,9.588712826371192932e-03,9.344810619950294495e-03,2.647728472948074341e-02,6.097209639847278595e-03
1.245723757892847061e-02,2.307787910103797913e-02,7.492278236895799637e-03,9.638467803597450256e-03,2.916462160646915436e-02,6.163200363516807556e-03
1.092730648815631866e-02,2.080393582582473755e-02,8.163304068148136139e-03,1.076952461153268814e-02,2.386590838432312012e-02,6.209225393831729889e-03
1.332752965390682220e-02,2.290665917098522186e-02,7.734488230198621750e-03,1.031095907092094421e-02,2.631458081305027008e-02,6.772421766072511673e-03
1.142078638076782227e-02,2.290901727974414825e-02,8.094518445432186127e-03,1.033380441367626190e-02,2.088042348623275757e-02,6.861682515591382980e-03
1.314978953450918198e-02,1.936185546219348907e-02,6.528529804199934006e-03,1.031801477074623108e-02,2.193511091172695160e-02,6.844037678092718124e-03
1.189601607620716095e-02,2.065981365740299225e-02,9.229100309312343597e-03,9.391707368195056915e-03,2.181634493172168732e-02,7.665172684937715530e-03
1.130661461502313614e-02,1.968870498239994049e-02,6.356399040669202805e-03,1.028021797537803650e-02,2.433886565268039703e-02,7.746491115540266037e-03
1.293719373643398285e-02,1.876381039619445801e-02,7.823028601706027985e-03,9.487958624958992004e-03,2.192566730082035065e-02,9.576261043548583984e-03
1.262878533452749252e-02,1.795522682368755341e-02,7.301209494471549988e-03,9.886664338409900665e-03,2.918473258614540100e-02,6.747983861714601517e-03
1.172532606869935989e-02,1.755112409591674805e-02,6.831514183431863785e-03,1.000959146767854691e-02,2.454521507024765015e-02,6.022885441780090332e-03
1.094988361001014709e-02,1.520751044154167175e-02,7.839078083634376526e-03,9.771748445928096771e-03,2.155073359608650208e-02,6.953904405236244202e-03
1.344117149710655212e-02,1.961157470941543579e-02,5.958691705018281937e-03,1.062819082289934158e-02,2.281906642019748688e-02,7.181670982390642166e-03
1.134594064205884933e-02,1.817632652819156647e-02,7.398082874715328217e-03,9.149577468633651733e-03,2.478260360658168793e-02,6.013558711856603622e-03
9.728073142468929291e-03,2.098707482218742371e-02,7.074540480971336365e-03,1.014818344265222549e-02,2.260897308588027954e-02,6.453500129282474518e-03
1.261771097779273987e-02,1.974495872855186462e-02,5.703954491764307022e-03,8.521784096956253052e-03,2.749461494386196136e-02,6.066360510885715485e-03
1.119252014905214310e-02,1.612220890820026398e-02,7.979488000273704529e-03,9.546431712806224823e-03,2.568271011114120483e-02,5.768680013716220856e-03
7.580024190247058868e-03,2.073121815919876099e-02,6.077242549508810043e-03,9.387717582285404205e-03,2.407698146998882294e-02,7.994352839887142181e-03
1.182983163744211197e-02,1.896903477609157562e-02,7.701399736106395721e-03,9.060924872756004333e-03,2.135325409471988678e-02,5.815692711621522903e-03
1.286696828901767731e-02,2.123670838773250580e-02,7.445835042744874954e-03,9.783612564206123352e-03,2.376901917159557343e-02,6.310700904577970505e-03
1.126291975378990173e-02,1.518486998975276947e-02,6.335246376693248749e-03,9.778435342013835907e-03,2.858858183026313782e-02,6.216956302523612976e-03
1.112783141434192657e-02,1.585545204579830170e-02,7.039615884423255920e-03,8.717098273336887360e-03,2.247797697782516479e-02,4.887283779680728912e-03
1.231448072940111160e-02,1.461424864828586578e-02,6.777450442314147949e-03,9.627168066799640656e-03,3.046584315598011017e-02,6.071910262107849121e-03
1.102741528302431107e-02,1.842629536986351013e-02,7.734686601907014847e-03,8.631980977952480316e-03,2.544602565467357635e-02,5.890254396945238113e-03
1.001575961709022522e-02,1.564335078001022339e-02,6.861974950879812241e-03,9.605869650840759277e-03,2.786227688193321228e-02,6.487580481916666031e-03
1.165671739727258682e-02,1.691467501223087311e-02,6.275967229157686234e-03,9.148399345576763153e-03,2.713169902563095093e-02,7.350892294198274612e-03
1.130989193916320801e-02,1.528794225305318832e-02,6.949346046894788742e-03,8.884170092642307281e-03,2.765429392457008362e-02,5.909675732254981995e-03
1.028191484510898590e-02,1.808183826506137848e-02,6.987574975937604904e-03,9.929447434842586517e-03,2.695998549461364746e-02,5.726686678826808929e-03
1.072521321475505829e-02,1.714654080569744110e-02,7.069474551826715469e-03,1.031194534152746201e-02,2.789408341050148010e-02,6.514802109450101852e-03
8.620375767350196838e-03,1.855441741645336151e-02,5.364125128835439682e-03,8.617368526756763458e-03,2.722661569714546204e-02,6.241546012461185455e-03
1.130777224898338318e-02,1.740519888699054718e-02,6.385853514075279236e-03,1.017104461789131165e-02,2.834466286003589630e-02,4.222224932163953781e-03
1.345003768801689148e-02,1.784871891140937805e-02,6.743876729160547256e-03,8.439859375357627869e-03,1.959895901381969452e-02,6.988047622144222260e-03
1.326332055032253265e-02,1.819286309182643890e-02,6.501859053969383240e-03,9.622918441891670227e-03,2.637413144111633301e-02,7.020485587418079376e-03
8.901019580662250519e-03,1.423949468880891800e-02,6.314852274954319000e-03,8.725332096219062805e-03,2.234456874430179596e-02,5.779702682048082352e-03
1.049991510808467865e-02,1.817462593317031860e-02,6.294370628893375397e-03,9.664448909461498260e-03,2.311159856617450714e-02,6.273718550801277161e-03
9.946023114025592804e-03,1.787707395851612091e-02,5.065151024609804153e-03,7.899646647274494171e-03,2.459501102566719055e-02,5.509690381586551666e-03
1.099693775177001953e-02,1.556358020752668381e-02,6.134368479251861572e-03,9.235233999788761139e-03,1.992426440119743347e-02,6.387167610228061676e-03
9.911152534186840057e-03,1.526205427944660187e-02,6.053031887859106064e-03,9.316498413681983948e-03,2.456706762313842773e-02,5.795968696475028992e-03
9.715595282614231110e-03,1.664617843925952911e-02,5.532194860279560089e-03,8.846428245306015015e-03,3.299432620406150818e-02,4.500114824622869492e-03
1.117440685629844666e-02,1.581971719861030579e-02,6.215242668986320496e-03,8.320460096001625061e-03,2.281257696449756622e-02,5.272851791232824326e-03
1.108635775744915009e-02,1.539531350135803223e-02,6.836073473095893860e-03,7.651283871382474899e-03,2.558302879333496094e-02,5.551007576286792755e-03
1.079677231609821320e-02,1.477775909006595612e-02,5.908387247473001480e-03,7.640338968485593796e-03,2.169678360223770142e-02,6.010899785906076431e-03
1.079450827091932297e-02,1.652466319501399994e-02,5.584826692938804626e-03,8.207553997635841370e-03,2.601178735494613647e-02,5.503209307789802551e-03
9.009380824863910675e-03,1.645071990787982941e-02,6.403057370334863663e-03,9.715265594422817230e-03,2.478339336812496185e-02,6.176759488880634308e-03
1.226877141743898392e-02,1.599599979817867279e-02,6.397554185241460800e-03,8.275439031422138214e-03,2.051024511456489563e-02,5.966917145997285843e-03
1.205683313310146332e-02,1.535343844443559647e-02,5.441180896013975143e-03,8.788789622485637665e-03,2.136350236833095551e-02,5.743946414440870285e-03
9.217853657901287079e-03,1.377233769744634628e-02,5.811587441712617874e-03,6.836219690740108490e-03,2.331357263028621674e-02,4.710742272436618805e-03
1.003051362931728363e-02,1.699085906147956848e-02,5.225905217230319977e-03,8.437235839664936066e-03,2.190524525940418243e-02,6.477333605289459229e-03
9.980725124478340149e-03,1.604651100933551788e-02,6.771889980882406235e-03,8.380344137549400330e-03,2.488319203257560730e-02,4.242279566824436188e-03
8.605312556028366089e-03,1.595338620245456696e-02,5.632132757455110550e-03,7.711045444011688232e-03,2.285551652312278748e-02,5.027052480727434158e-03
1.010795496404170990e-02,1.441389136016368866e-02,4.692714195698499680e-03,8.064258843660354614e-03,1.816843636333942413e-02,5.731817800551652908e-03
1.000121701508760452e-02,1.362776104360818863e-02,5.642876029014587402e-03,7.852289825677871704e-03,2.750329859554767609e-02,5.792048759758472443e-03
9.025429375469684601e-03,1.503280829638242722e-02,6.374793592840433121e-03,7.827805355191230774e-03,2.181653864681720734e-02,5.751527380198240280e-03
8.707060478627681732e-03,1.366815436631441116e-02,6.037187762558460236e-03,8.290718309581279755e-03,2.322082035243511200e-02,5.932817235589027405e-03
1.259981002658605576e-02,1.566149666905403137e-02,5.237531848251819611e-03,7.983736693859100342e-03,2.102527767419815063e-02,5.942978896200656891e-03
1.035932078957557678e-02,1.479983329772949219e-02,5.539595149457454681e-03,7.888785563409328461e-03,2.081662230193614960e-02,5.046919453889131546e-03
1.066267769783735275e-02,1.472162920981645584e-02,4.933789372444152832e-03,6.611221469938755035e-03,2.106938138604164124e-02,5.418693646788597107e-03
9.775609709322452545e-03,1.475852448493242264e-02,5.437965039163827896e-03,7.528723683208227158e-03,1.935932040214538574e-02,5.087547935545444489e-03
1.125734020024538040e-02,1.536179613322019577e-02,5.675683729350566864e-03,8.002015762031078339e-03,1.951600052416324615e-02,4.815059248358011246e-03
8.123276755213737488e-03,1.637336239218711853e-02,6.567041855305433273e-03,7.676976267248392105e-03,1.992802135646343231e-02,4.478218033909797668e-03
8.578198961913585663e-03,1.572180166840553284e-02,6.005359813570976257e-03,7.952678948640823364e-03,2.228307351469993591e-02,5.714738741517066956e-03
8.685659617185592651e-03,1.306861545890569687e-02,4.566012881696224213e-03,6.966072600334882736e-03,1.733167283236980438e-02,5.332490429282188416e-03
8.562385104596614838e-03,1.666505634784698486e-02,5.650959443300962448e-03,7.967994548380374908e-03,2.057904750108718872e-02,5.625606980174779892e-03
9.721141308546066284e-03,1.286364998668432236e-02,5.569135304540395737e-03,7.609940133988857269e-03,3.164219856262207031e-02,5.714283324778079987e-03
9.578017517924308777e-03,1.457153353840112686e-02,5.982706323266029358e-03,8.267929777503013611e-03,2.232645638287067413e-02,5.536990705877542496e-03
9.333792142570018768e-03,1.295647863298654556e-02,5.063397809863090515e-03,7.439180742949247360e-03,2.190070785582065582e-02,5.336451809853315353e-03
7.737816777080297470e-03,1.149347238242626190e-02,5.449022632092237473e-03,7.583287078887224197e-03,2.242019772529602051e-02,4.059206228703260422e-03
1.006064750254154205e-02,1.576649397611618042e-02,5.844159051775932312e-03,6.874357350170612335e-03,2.426900900900363922e-02,4.501760937273502350e-03
9.331428445875644684e-03,1.251037139445543289e-02,5.888794548809528351e-03,6.317033898085355759e-03,2.417826279997825623e-02,4.617230035364627838e-03
1.049160957336425781e-02,1.112116314470767975e-02,5.258734803646802902e-03,7.707774173468351364e-03,2.209797129034996033e-02,4.309519194066524506e-03
8.240004070103168488e-03,1.347638107836246490e-02,4.820273723453283310e-03,7.765357848256826401e-03,2.544775232672691345e-02,5.153866950422525406e-03
7.741144392639398575e-03,1.182192564010620117e-02,5.520064849406480789e-03,7.445035967975854874e-03,2.323478646576404572e-02,6.495008710771799088e-03
8.218314498662948608e-03,1.403109543025493622e-02,5.948449019342660904e-03,7.698564324527978897e-03,2.354860678315162659e-02,5.567989777773618698e-03
8.411080576479434967e-03,1.340320054441690445e-02,5.456754472106695175e-03,7.321268320083618164e-03,2.021189406514167786e-02,5.056388676166534424e-03
1.050075422972440720e-02,1.027269382029771805e-02,5.325705278664827347e-03,7.531718816608190536e-03,2.009099535644054413e-02,4.901982843875885010e-03
7.302073761820793152e-03,1.249110139906406403e-02,4.464652854949235916e-03,7.384663447737693787e-03,2.733764052391052246e-02,4.105400759726762772e-03
9.532871656119823456e-03,1.143522001802921295e-02,4.881917499005794525e-03,6.762587931007146835e-03,2.160251326858997345e-02,4.500417038798332214e-03
8.500095456838607788e-03,1.515525393187999725e-02,5.607066210359334946e-03,7.935528643429279327e-03,2.267311140894889832e-02,5.055618938058614731e-03
8.277922868728637695e-03,1.307046040892601013e-02,4.554236773401498795e-03,7.020789198577404022e-03,2.551927417516708374e-02,4.061062820255756378e-03
7.921866141259670258e-03,1.207866333425045013e-02,5.466192960739135742e-03,6.581305991858243942e-03,2.352023683488368988e-02,5.109979771077632904e-03
8.314202539622783661e-03,1.387757621705532074e-02,4.436785355210304260e-03,7.045524660497903824e-03,2.308576926589012146e-02,4.566035699099302292e-03
8.486310951411724091e-03,1.310205459594726562e-02,4.485101904720067978e-03,6.599002517759799957e-03,2.127347514033317566e-02,4.715097136795520782e-03
9.071406908333301544e-03,1.185733638703823090e-02,4.512060899287462234e-03,6.379732862114906311e-03,2.120559662580490112e-02,4.793853964656591415e-03
7.634059060364961624e-03,1.220480911433696747e-02,5.040911491960287094e-03,6.860505323857069016e-03,2.013284340500831604e-02,4.010279197245836258e-03
7.419351954013109207e-03,1.308699510991573334e-02,4.841659683734178543e-03,6.706997286528348923e-03,1.933146826922893524e-02,5.315033718943595886e-03
6.488039158284664154e-03,1.069316733628511429e-02,5.144936498254537582e-03,6.431285757571458817e-03,1.975234039127826691e-02,3.963003400713205338e-03
9.363071061670780182e-03,1.294250879436731339e-02,4.554496146738529205e-03,6.288401316851377487e-03,1.870835758745670319e-02,4.963127430528402328e-03
6.684908643364906311e-03,1.324758213013410568e-02,5.315044894814491272e-03,6.457797717303037643e-03,2.464800886809825897e-02,3.611675230786204338e-03
8.610229939222335815e-03,1.047091837972402573e-02,4.906179849058389664e-03,6.480621639639139175e-03,2.180729433894157410e-02,4.478404764086008072e-03
8.568837307393550873e-03,8.770235814154148102e-03,4.118788987398147583e-03,6.582544185221195221e-03,2.109651453793048859e-02,4.181340802460908890e-03
1.017421856522560120e-02,1.209727302193641663e-02,3.903154749423265457e-03,7.232531439512968063e-03,2.026478759944438934e-02,3.592002205550670624e-03
7.235403638333082199e-03,1.152149960398674011e-02,5.558835342526435852e-03,6.489207968115806580e-03,2.512704022228717804e-02,4.386710468679666519e-03
9.470570832490921021e-03,1.226457767188549042e-02,4.823749419301748276e-03,6.627130322158336639e-03,2.361279353499412537e-02,4.737949464470148087e-03
8.676071651279926300e-03,1.243328489363193512e-02,4.378682468086481094e-03,6.161854136735200882e-03,1.757300458848476410e-02,5.222991108894348145e-03
8.447877131402492523e-03,1.063978392630815506e-02,4.718217533081769943e-03,6.440364290028810501e-03,1.763648912310600281e-02,5.150399636477231979e-03
4.297871608287096024e-03,1.215895731002092361e-02,5.119145847856998444e-03,6.252712104469537735e-03,2.129901573061943054e-02,4.606226459145545959e-03
6.736630573868751526e-03,1.176013052463531494e-02,3.885690122842788696e-03,6.256386637687683105e-03,2.682165987789630890e-02,3.782193409278988838e-03
8.586807176470756531e-03,1.179412845522165298e-02,4.452633205801248550e-03,5.833393894135951996e-03,2.584889531135559082e-02,4.958591889590024948e-03
8.606106974184513092e-03,1.059050764888525009e-02,4.825433250516653061e-03,6.671273615211248398e-03,1.868118159472942352e-02,3.947263117879629135e-03
7.883687503635883331e-03,1.065253838896751404e-02,4.004572052508592606e-03,6.192439701408147812e-03,2.080705948173999786e-02,3.582211676985025406e-03
7.507435046136379242e-03,1.087617035955190659e-02,4.400938283652067184e-03,6.596898660063743591e-03,2.483250945806503296e-02,3.599136369302868843e-03
7.544672116637229919e-03,1.038135960698127747e-02,3.864571452140808105e-03,6.789699662476778030e-03,2.066532894968986511e-02,3.496492048725485802e-03
8.636473678052425385e-03,1.164745725691318512e-02,4.392370581626892090e-03,5.390468519181013107e-03,1.915711164474487305e-02,4.843503702431917191e-03
9.725918062031269073e-03,1.218919176608324051e-02,4.688920453190803528e-03,5.935082212090492249e-03,1.942778378725051880e-02,3.722202498465776443e-03
8.714010939002037048e-03,1.338502950966358185e-02,4.873613361269235611e-03,6.240548565983772278e-03,2.534634061157703400e-02,4.235184751451015472e-03
8.787213824689388275e-03,1.030530687421560287e-02,4.489075858145952225e-03,6.293877027928829193e-03,1.747336424887180328e-02,4.283331800252199173e-03
7.425785064697265625e-03,1.096488721668720245e-02,3.500112332403659821e-03,6.050563417375087738e-03,2.321685105562210083e-02,3.783993888646364212e-03
7.816481404006481171e-03,1.109635457396507263e-02,4.039889201521873474e-03,6.255681160837411880e-03,1.982866413891315460e-02,4.046592395752668381e-03
8.018914610147476196e-03,1.175691187381744385e-02,4.622912965714931488e-03,6.044234149158000946e-03,1.981176808476448059e-02,4.225694108754396439e-03
8.469207212328910828e-03,9.065732359886169434e-03,2.968403976410627365e-03,6.425433326512575150e-03,2.235195040702819824e-02,4.000877961516380310e-03
8.366272784769535065e-03,1.173793990164995193e-02,3.301882417872548103e-03,5.932822823524475098e-03,2.523072436451911926e-02,3.779153339564800262e-03
8.739660494029521942e-03,1.074247341603040695e-02,3.602265147492289543e-03,6.211132742464542389e-03,1.743196323513984680e-02,3.336927387863397598e-03
